,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,accountID,accountCreatedAt,tweetID
35,FaithCheeru27,,,8,0,2,0,"To celebrate the #WorldCup, @LiveArtX and @BNBChain jointly launched an artists' feast HackARThon: LiveArt Championship and is giving away 5,000 Championship Passes with a lot of perks.  #NFTgiveaway #giveaway  #ChampionshipOnBNBCHAIN https://t.co/nv1Np6o1PF","['WorldCup', 'NFTgiveaway', 'giveaway', 'ChampionshipOnBNBCHAIN']",2022-09-19 15:57:43+00:00,1571891253012226054,1582798789001506819
36,Isdore06772038,Open to everything.,,2288,386,6914,73,"$WCI already more than 1000X
I can’t wait for the #WorldCup and im excited to mint some #WCI let’s see what happens! #NFTs
https://t.co/eQA4uHOBOe","['WorldCup', 'WCI']",2021-03-22 12:33:01+00:00,1373975922542530561,1582798756595978240
37,RilieldLead03,,,8,0,2,0,"To celebrate the #WorldCup, @LiveArtX and @BNBChain jointly launched an artists' feast HackARThon: LiveArt Championship and is giving away 5,000 Championship Passes with a lot of perks.  #NFTgiveaway #giveaway  #ChampionshipOnBNBCHAIN https://t.co/BtF5S2uBJo","['WorldCup', 'NFTgiveaway', 'giveaway', 'ChampionshipOnBNBCHAIN']",2022-09-20 15:25:45+00:00,1572245596190154753,1582798738690408449
38,BoostonDros09,,,8,0,2,0,"To celebrate the #WorldCup, @LiveArtX and @BNBChain jointly launched an artists' feast HackARThon: LiveArt Championship and is giving away 5,000 Championship Passes with a lot of perks.  #NFTgiveaway #giveaway  #ChampionshipOnBNBCHAIN https://t.co/08iOUyE8hV","['WorldCup', 'NFTgiveaway', 'giveaway', 'ChampionshipOnBNBCHAIN']",2022-09-24 03:42:56+00:00,1573518278407950340,1582798701688340480
39,NeoeaExtran97,,,6,0,2,0,"To celebrate the #WorldCup, @LiveArtX and @BNBChain jointly launched an artists' feast HackARThon: LiveArt Championship and is giving away 5,000 Championship Passes with a lot of perks.  #NFTgiveaway #giveaway  #ChampionshipOnBNBCHAIN https://t.co/XhjHUgvsSA","['WorldCup', 'NFTgiveaway', 'giveaway', 'ChampionshipOnBNBCHAIN']",2022-09-24 03:42:34+00:00,1573518135185051660,1582798687939358726
40,hamzamehmood950,"Recruitment and Staffing Agency
(Recruitment Services)","Lahore, Pakistan",1170,355,6926,62,"Aqib Javed - ""India will definitely get stuck in the problem with such decision. If India will not tour Pakistan for AsiaCup 2023 then Pakistan will not tour India for WorldCup 2023. Tit for tat! Thankyou very much!"" #T20WorldCup",[],2015-06-17 09:07:06+00:00,3247637412,1582798654163017728
41,captan_ka_spahi,ہجے جنگ نئیں بن دی ہوراں نال ساڈی کُتی رَل گئی چوراں نال ۔,Now you see me ……,471,551,63100,62,"Aqib Javed - ""India will definitely get stuck in the problem with such decision. If India will not tour Pakistan for AsiaCup 2023 then Pakistan will not tour India for WorldCup 2023. Tit for tat! Thankyou very much!"" #T20WorldCup",[],2014-08-03 10:01:58+00:00,2703753228,1582798524336381952
42,Hashyourself,"Challenges and problems are fuel of success

- Sports - Travel - Crypto",United Kingdom,204,42,467,8,"Beautiful consolidation on $HAYYA !

260k MC

Next leg up gonna be violent 🔥. Will be above 1-2 million MC 🚀!

FIFA World Cup Official song Hayya Hayya ! #ETH 

My friend @criptopaul supporting 🔥!

https://t.co/zcOEdHHDTL

#memeseason #worldcup #Hayya https://t.co/sUgExUb1he",[],2022-03-29 12:45:21+00:00,1508787343939018755,1582798422826180608
43,gerrnaro,$UNKAI   https://t.co/bDMVMjVGgQ,SEA OF CLOUDS,722,246,2755,8,"Beautiful consolidation on $HAYYA !

260k MC

Next leg up gonna be violent 🔥. Will be above 1-2 million MC 🚀!

FIFA World Cup Official song Hayya Hayya ! #ETH 

My friend @criptopaul supporting 🔥!

https://t.co/zcOEdHHDTL

#memeseason #worldcup #Hayya https://t.co/sUgExUb1he",[],2017-12-21 04:00:12+00:00,943692552284311552,1582798328659472384
44,CostoJason,Rugby League 🌍 commentator 🎥🎤 🇬🇧 in 🇦🇺 in 1992 then 🇫🇯🇳🇿🇫🇷🇦🇺🏴󠁧󠁢󠁥󠁮󠁧󠁿🇹🇴🇵🇬🇼🇸🇮🇪🏴󠁧󠁢󠁷󠁬󠁳󠁿🏴󠁧󠁢󠁳󠁣󠁴󠁿🇷🇸🇷🇺🇺🇦🇵🇭🇨🇱🇯🇵,Mackay 🇦🇺 to Manchester 🇬🇧,2147,1035,6232,0,"Huge challenge this for @WalesRugbyL who have not won a game at a #RugbyLeague #WorldCup in 22 years &amp; I don’t think that will change tonight 
#WALCKI
#RLWC2021
#WorldCup
#CoupeduMonde #RugbyLeague #InternationalRugbyLeague","['RugbyLeague', 'WorldCup', 'WALCKI', 'RLWC2021', 'WorldCup', 'CoupeduMonde', 'RugbyLeague', 'InternationalRugbyLeague']",2021-07-21 09:49:37+00:00,1417782511191527424,1582798306287419393
45,0xBoobahub,"Buy high, sell low",,739,43,136,8,"Beautiful consolidation on $HAYYA !

260k MC

Next leg up gonna be violent 🔥. Will be above 1-2 million MC 🚀!

FIFA World Cup Official song Hayya Hayya ! #ETH 

My friend @criptopaul supporting 🔥!

https://t.co/zcOEdHHDTL

#memeseason #worldcup #Hayya https://t.co/sUgExUb1he",[],2014-02-15 11:16:19+00:00,2344765456,1582798268412542977
46,Maximeparlespor,"le sport, le sport, le sport ... Football, NFL, NBA, LNH..",,1153,1788,10529,0,"Foot fiction : en 2006 t'es Domenech tu sens que tu vas aux Tab en finale, t'as Landreau sur le banc, spécialiste des peno. Tu tentes un coup de poker et le fait rentrer ? 

#WorldCup",['WorldCup'],2022-03-29 16:20:46+00:00,1508841556018618372,1582798231125528577
47,Myoddsng,Manchester United FC💯 || 30BG💵 || Almost 7ft tall || Let’s get acquainted◽️.,,44,5,56,0,"Manchester United against Spurs. 

What are your expectations? 

#NaijaBet #MUFC #ManUnited #WorldCup #PL #MUNTOT https://t.co/KIDy5otF5e","['NaijaBet', 'MUFC', 'ManUnited', 'WorldCup', 'PL', 'MUNTOT']",2022-05-23 17:48:36+00:00,1528794924660957184,1582798112749326336
48,MadderManic81,,,8,0,3,0,"To celebrate the #WorldCup, @LiveArtX and @BNBChain jointly launched an artists' feast HackARThon: LiveArt Championship and is giving away 5,000 Championship Passes with a lot of perks.  #NFTgiveaway #giveaway  #ChampionshipOnBNBCHAIN https://t.co/v8JfKezTUb","['WorldCup', 'NFTgiveaway', 'giveaway', 'ChampionshipOnBNBCHAIN']",2022-09-20 15:51:51+00:00,1572252156069122050,1582798101030764545
49,HinchovAlod82,,,8,0,3,0,"To celebrate the #WorldCup, @LiveArtX and @BNBChain jointly launched an artists' feast HackARThon: LiveArt Championship and is giving away 5,000 Championship Passes with a lot of perks.  #NFTgiveaway #giveaway  #ChampionshipOnBNBCHAIN https://t.co/8q4W32w8s5","['WorldCup', 'NFTgiveaway', 'giveaway', 'ChampionshipOnBNBCHAIN']",2022-09-20 15:24:32+00:00,1572245293202128900,1582798084031283206
