,username,description,location,following,followers,totaltweets,retweetcount,text,hashtags,accountID,accountCreatedAt,tweetID
23,starIightzone,i just like my octoling,jen/cyan | 19 | any pronouns ,61,43,8755,1084,Yoshihiro Togashi's author comment from Shonen Jump issue #47 https://t.co/uHQvF3WN89,[],2020-08-23 02:44:14+00:00,1297363931011268609,1584278499061211136
24,boofsacc,Let's all love Lain,,174,185,44948,1084,Yoshihiro Togashi's author comment from Shonen Jump issue #47 https://t.co/uHQvF3WN89,[],2017-05-15 03:27:58+00:00,863959112731811842,1584278455616966656
25,jaimetaeyong,"she/her - Toulouse,21/ cat behaviorist /Art acc : @luvchrollo",Not spoiler free / ar59,400,271,87454,1084,Yoshihiro Togashi's author comment from Shonen Jump issue #47 https://t.co/uHQvF3WN89,[],2017-05-18 18:07:24+00:00,865267591371251712,1584278430387838976
26,NotTheBased,"there no bio yet i can't think a
Discord: MarioSonicBoss#5844",22,3259,943,601222,1084,Yoshihiro Togashi's author comment from Shonen Jump issue #47 https://t.co/uHQvF3WN89,[],2012-05-15 20:42:23+00:00,581234500,1584278336376737792
27,EdLovesMairuma,30. Mairuma fan. I mostly just retweet art. Not spoiler free.,He/Him,1247,516,31736,458,Yoshihiro Togashi remembers Yu-Gi-Oh Kazuki Takahashi in his comment after Hunter×Hunter returns from a long hiatus https://t.co/gZFZiR6Eyh,[],2017-12-22 13:14:59+00:00,944194557343879171,1584278231645302784
28,GUMMlEST,22 | Still Cloud Strife’s fiancée 🐤🐼,Death the kid,108,23,1954,1084,Yoshihiro Togashi's author comment from Shonen Jump issue #47 https://t.co/uHQvF3WN89,[],2022-04-01 00:52:09+00:00,1509695041387728915,1584278097217454080
29,Skylanda292,"J'❤️
⊳Evangelion│FMA03│Gantz│GoH│JoJo│Furyo卍│Ascension│YYH│TTGL│Nana│Comics
⊳Cinéma 🇭🇰🇰🇷🇯🇵
⊳Blackpink│Alpha Wann
⊳VF
Lectures #SkylitUsogui #SkylitMagi",#ThankYouKentaroMiura,1154,464,28459,15,"Jump Remix will publish the ""Togashi Yoshihiro Chronicle"" on October 28. It's a compilation of his 4 serialized works, in 8 volumes.
Ten de Showaru Cupid (chronicle selection)
Yu Yu Hakusho (Dark Tournament)
Level E
HxH (Greed Island)
Volume 1: 468 pages, 681 yen, cover: Yusuke https://t.co/ijE1Rbe6hI",[],2015-05-30 11:50:35+00:00,3303678562,1584278075826909186
30,shevin24,I like sonic and mario the most but i like a lot of things. this is my twitter. she/her . also please play shin megami tensei. Trans girl.,,235,24,3622,1084,Yoshihiro Togashi's author comment from Shonen Jump issue #47 https://t.co/uHQvF3WN89,[],2019-12-29 15:17:43+00:00,1211305061990584321,1584277873140957184
31,svtrgth,"#SEVENTEEN: I feel good when I look into your eyes, you make me smile like no one else.",윤정한 ~ ♡,896,914,118393,1084,Yoshihiro Togashi's author comment from Shonen Jump issue #47 https://t.co/uHQvF3WN89,[],2014-04-22 18:58:13+00:00,2458527451,1584277852383739904
32,poetahall3y,"𝘯𝘰 𝘦𝘹𝘪𝘴𝘵𝘰, 𝘴𝘰𝘺 𝘶𝘯 𝘴𝘦𝘳 𝘦𝘷𝘢𝘯𝘦𝘴𝘤𝘦𝘯𝘵𝘦",,678,149,2440,1084,Yoshihiro Togashi's author comment from Shonen Jump issue #47 https://t.co/uHQvF3WN89,[],2011-04-26 01:12:47+00:00,287976772,1584277691993243649
33,kiieess,i have no idea what i’m doing,she/her ◦ multi ◦ hxh jjk csm,881,9334,12045,1084,Yoshihiro Togashi's author comment from Shonen Jump issue #47 https://t.co/uHQvF3WN89,[],2014-04-19 22:18:46+00:00,2453759509,1584277651413688321
34,kabu_burr,"努力未来a beautiful star #himenosweep | i: @bbiuk_bbiuk_ | Mech & Aerospace Engineering | Soulsborne, Destiny 2, Birds, Mythology, and Mecha | Thank you Miura🌕🐻",Mex | Eng/Spa | 21 | Bi He/Him,1643,204,10759,1084,Yoshihiro Togashi's author comment from Shonen Jump issue #47 https://t.co/uHQvF3WN89,[],2016-09-03 01:16:25+00:00,771879487399075840,1584277619675054082
35,BlueLeoLemon,"Just a place to talk and follow people and stuff i like, I guess.",Portugal,66,1,872,1084,Yoshihiro Togashi's author comment from Shonen Jump issue #47 https://t.co/uHQvF3WN89,[],2022-09-22 22:18:31+00:00,1573073743932493825,1584277588091932673
36,olewMike,ayo the pizza here,"Long Island, NY",164,36,6573,1084,Yoshihiro Togashi's author comment from Shonen Jump issue #47 https://t.co/uHQvF3WN89,[],2019-09-22 17:13:48+00:00,1175820470672924674,1584277543749722112
37,juantheautistic,I'm an autistic manga artist/comic artist,,1984,417,11451,458,Yoshihiro Togashi remembers Yu-Gi-Oh Kazuki Takahashi in his comment after Hunter×Hunter returns from a long hiatus https://t.co/gZFZiR6Eyh,[],2015-04-05 04:19:07+00:00,3139793125,1584277525546422272
38,jinbeie,this is a rick riordan household,,855,90,11127,1084,Yoshihiro Togashi's author comment from Shonen Jump issue #47 https://t.co/uHQvF3WN89,[],2019-07-29 16:55:40+00:00,1155884609055444992,1584277450816913409
39,D13MONStudios,"This is Jamaal Malik Clymer and this is my own business: Manga, Anime, Video Games, Pizza, Comics, Conventions, Deviant Art, YouTube, Commissions and more!",Everywhere!,105,181,1418,458,Yoshihiro Togashi remembers Yu-Gi-Oh Kazuki Takahashi in his comment after Hunter×Hunter returns from a long hiatus https://t.co/gZFZiR6Eyh,[],2013-01-01 12:04:22+00:00,1052460631,1584277417447022592
40,kitaru_shori,Animation & Sakuga entushiast🇮🇹,,2572,177,5123,458,Yoshihiro Togashi remembers Yu-Gi-Oh Kazuki Takahashi in his comment after Hunter×Hunter returns from a long hiatus https://t.co/gZFZiR6Eyh,[],2021-06-30 11:16:26+00:00,1410195481427427331,1584277377181712387
41,pirateOn05h56,"sometimes mercy | enfp, so designer, me contrata aí por favor", portifólio 👇👇 |  Shinsekai,704,161,47176,0,depende do esforço e vontade do togashi https://t.co/kexO4xQGqt,[],2020-04-12 19:24:48+00:00,1249418130440347650,1584277358751535104
42,darynalejo,🇵🇭 • #GreenWall • #BurnBlue • 17,United States,5001,281,48991,458,Yoshihiro Togashi remembers Yu-Gi-Oh Kazuki Takahashi in his comment after Hunter×Hunter returns from a long hiatus https://t.co/gZFZiR6Eyh,[],2016-02-20 16:42:16+00:00,701084464663781376,1584277222944538624
43,AeroManAlan,"Aero Man | 24 he/him/chef | Likes 2 Bowl a lot | Just living life |
Why follow if you're going to mute me?",Riverdale (not the show),768,200,14911,1084,Yoshihiro Togashi's author comment from Shonen Jump issue #47 https://t.co/uHQvF3WN89,[],2018-02-19 15:26:23+00:00,965608510863024128,1584277208796831744
44,trackmist,🕸18y | eng/esp |  I color manga panels 🦤 | Header by @giulysalamander | Gachiakuta pilar !,hentai hole,309,318,4242,458,Yoshihiro Togashi remembers Yu-Gi-Oh Kazuki Takahashi in his comment after Hunter×Hunter returns from a long hiatus https://t.co/gZFZiR6Eyh,[],2020-06-20 19:19:06+00:00,1274421428272717825,1584277190551949312
45,Hxn_zitx,⩩ 🛐 Ꮺ ⋆ ⩇⩇:⩇⩇ 💜,❒        illumi      ⌕     𝗹,434,95,4309,1085,Yoshihiro Togashi's author comment from Shonen Jump issue #47 https://t.co/uHQvF3WN89,[],2021-03-18 02:56:41+00:00,1372381286720020480,1584276934283841536
46,0nlylnDreams,Gravity will bring you down,Cowtown,219,74,42389,1085,Yoshihiro Togashi's author comment from Shonen Jump issue #47 https://t.co/uHQvF3WN89,[],2021-01-13 06:30:04+00:00,1349242258042679300,1584276911961690112
47,TheGuuruGuru,Punished Caesar. | FF14 Stan Account | Kingdom Hearts - Tower of God - OP - Conan - RWBY - Major/2nd - Danganronpa - MGS |,Eorzea,2782,672,40968,0,"@yonatanhoresh Depending on if Togashi keeps up publishing new chapters, I could see them doing 12 episode seasons 4-5 years from now.",[],2013-03-04 19:16:55+00:00,1242031021,1584276853824835584
48,DOGBOYMEGUMI,"Nec possum tecum vivere, nec sine te",she/they|19|⚣,433,239,46133,1,@DOGBOYMEGUMI Togashi after reusing a previous cover instead of drawing a new one https://t.co/xAJEvh74fu,[],2017-11-02 14:56:44+00:00,926100771720056833,1584276765585068032
49,ShinMegamiJimi,"swear to god, what I been through would make your stomach hurt",he/him,4099,1029,247111,1085,Yoshihiro Togashi's author comment from Shonen Jump issue #47 https://t.co/uHQvF3WN89,[],2018-01-31 02:21:25+00:00,958525597927518211,1584276756663787520
